;id;comments;category
4855;709;:red_heart:️;1.0
4856;709;nice;1.0
4857;709;nice;1.0
4858;709;good;0.0
4859;709;The Golden State;0.0
4860;709;GREAT look and shot! :collision::fire:;0.0
4861;709;:face_with_open_mouth::face_with_open_mouth::face_with_open_mouth::face_with_open_mouth:;1.0
4862;709;#streetstyle #mfw #fashionweekmilan #strretphotography #modeloffduty #streetstyleinspo #milanfashionweek #milanfashion #mfw22;0.0
4863;710;Maja tez slodkich dziadkow @agers;0.0
4864;710;Amazing :star-struck:;1.0
4865;710;:smiling_face_with_heart-eyes:;1.0
4866;710;STYLE;1.0
4867;710;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:🫶:medium_skin_tone:;1.0
4868;710;@_ssmbo_ :nerd_face:;0.0
4869;711;Bought this amazing coat from @rekindledhackney :fire:;1.0
4870;711;:raising_hands::raising_hands::raising_hands::raising_hands:;0.0
4871;711;Amazing! :smiling_face_with_heart-eyes::red_heart:️:clapping_hands:;1.0
4872;711;@marineliketheocean :sparkles::sparkles::sparkles:;0.0
4873;712;The Excellence 2023.:red_heart:️:clapping_hands::clapping_hands::clapping_hands::clapping_hands:Sucesso VIP...;0.0
4874;712;Beautifull :smiling_face_with_heart-eyes::sparkles:;1.0
4875;712;:heart_suit:️:heart_suit:️:heart_suit:️;1.0
4876;712;No offense but Ashley Graham’s outfit is not suitable for her shape..:person_facepalming_light_skin_tone:;1.0
4877;712;:clapping_hands:;1.0
4878;712;"People dies and suffers in  some countries, especially where war and genocide. 
Ukraine, Armenia (Artsakh), Syria, Lebanon, Afghanistan, 
Iran etc.
______
So many people need an urgent help and support!
______
Meanwhile Hollywood as usual, glamorously partying.
Nothing is going on.
_______
What century we are leaving in, meaning stacked? 
Money, that someone spent on a suit or dress for Oscar , could save so many people lives!
Sad.";0.0
4879;712;Congratulations :raising_hands::red_heart:️;1.0
4880;712;:red_heart:️;1.0
4881;712;Everything・Everywhere・All Atwance:thumbs_up::bouquet::bouquet::bouquet::bouquet::bouquet::bouquet::bouquet::bouquet::bouquet::bouquet::confetti_ball::confetti_ball::confetti_ball::confetti_ball::confetti_ball::confetti_ball:;0.0
4882;712;:smiling_face_with_heart-eyes:;1.0
4883;713;:fire::fire::fire:;1.0
4884;713;Nice designs:red_heart:️:red_heart:️;1.0
4885;713;:white_heart::white_heart::white_heart::white_heart:;1.0
4886;713;The one with the doggo:smiling_face_with_heart-eyes: both slaying;1.0
4887;713;I think your content is great, send me a message to exchange work ideas! Thanks :folded_hands:;0.0
4888;713;:fire::fire:;1.0
4889;713;:red_heart:️;1.0
4890;713;:sparkling_heart::growing_heart::sparkling_heart:;1.0
4891;713;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
4892;714;:smiling_face_with_heart-eyes:;1.0
4893;714;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
4894;714;:red_heart:️:white_heart::blue_heart::yellow_heart::black_heart::orange_heart::brown_heart::purple_heart::green_heart::sparkling_heart:;1.0
4895;714;:smiling_face_with_heart-eyes:;1.0
4896;714;Adoro DG :red_heart:️;1.0
4897;714;Castello di Messina Torino @andre.gal99;0.0
4898;714;:face_with_open_mouth::face_with_open_mouth::face_with_open_mouth:;1.0
4899;714;@milanfashionweek dove si può vedere?;0.0
4900;714;Wonderful design :smiling_face_with_heart-eyes:;1.0
4901;715;C’est chez moi!;0.0
4902;715;@hlijaaa :check_mark_button:;1.0
4903;715;:raising_hands: great! This is real differenciation:smiling_face_with_heart-eyes: #equalchancesforeveryone;1.0
4904;715;My friend;0.0
4905;715;@theconfusedarab J’ai adoré 🫶:light_skin_tone:;0.0
4906;716;Quoi situation in Paris ?;0.0
4907;716;Something terrible happened to me, for over 15 months I’ve been fighting to get my relationship back I’ve been to different place seeking for help until one day I saw a comment about how (:backhand_index_pointing_right:@dr.otaigbe.spell:backhand_index_pointing_left:) restored a woman marriage I contacted him for help to get my relationship back he told me that my husband will come to me in 3 days in just 3 days my husband actually came home he was apologizing for everything he put me through I’ve been having a beautiful relationship for over 3 months now thanks to (:backhand_index_pointing_right:@dr.otaigbe.spell:backhand_index_pointing_left:) contact him for help;0.0
4908;716;The standard uniform for any Parisien/ne…;0.0
4909;716;:hundred_points::smiling_face_with_heart-eyes:;1.0
4910;716;:red_heart:️:red_heart:️:red_heart:️;1.0
4911;717;Gorgeous! Love their style and expressions.;1.0
4912;717;Frau im Schlafrock :face_blowing_a_kiss::face_blowing_a_kiss: sorry :face_blowing_a_kiss: mein erster Gedanke;1.0
4913;717;Nice;1.0
4914;717;Beautiful :blue_heart:;1.0
4915;717;:smiling_face_with_heart-eyes:;1.0
4916;717;@adelahopeadela :grinning_face:;1.0
4917;718;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
4918;718;2 :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
4919;718;Top :TOP_arrow:;1.0
4920;718;🇸 🇪 🇳 🇩 📸🇵 🇮 🇨 👉🏻 @newyork.lifes;0.0
4921;718;7;0.0
4922;718;לדעתי דווקא זה הרצף המנצח ובמיוחד לוק 1-2 @galloping_swayze;0.0
4923;718;:smiling_face_with_heart-eyes::fire:;1.0
4924;718;Nigel look it the :bomb: :fire::red_heart:️;0.0
4925;718;@too.ekerella what are you talking about?  He won the competition;0.0
4926;719;Hello Everyone  Am Kaylee I own a Big shopping Boutique I will be giving out Adidas sneakers to 20 people as a gift just to promote adidas. Just send me a message if you are interested so you can get your free adidas sneakers;0.0
4927;719;Wowww;0.0
4928;719;Enough;0.0
4929;719;Awesome :smiling_face_with_heart-eyes:;1.0
4930;719;:red_heart:️:smiling_face_with_heart-eyes:;1.0
4931;719;S:heart_suit:l:heart_suit:k:heart_suit:;1.0
4932;719;pedri look adorable :tulip:;1.0
4933;719;What shoe is on the second slide;0.0
4934;719;:red_heart:️;1.0
4935;719;where is @judebellingham :honeybee:;0.0
4936;720;unknown;0.0
4937;721;unknown;0.0
4938;722;unknown;0.0
4939;723;@ester_exposito wore this for Cannes :fire:;1.0
4940;723;:smiling_face_with_heart-eyes::red_heart:️;1.0
4941;723;Почему такие не красивые модели;0.0
4942;723;Valeria Puebla :sparkles:;1.0
4943;723;خیلیییی خوشگلن;0.0
4944;723;@ll.sri.ll ‎واقعا دایرکت چک نکردین؟؟;0.0
4945;724;unknown;0.0
4946;725;:smiling_face_with_heart-eyes:;1.0
4947;725;:reminder_ribbon::popcorn::motorway::oncoming_bus:;1.0
4948;725;@carla_pontessss :writing_hand_medium-light_skin_tone::handshake::luggage::woman_bowing_medium-light_skin_tone:;0.0
4949;726;unknown;0.0
4950;727;:clapping_hands::clapping_hands::clapping_hands:;1.0
4951;727;:red_heart:️:red_heart:️:red_heart:️;1.0
4952;727;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
4953;727;FELIZ  ANIVERSÁRIO  Dudalina .Amo Dudalina.Sou de Ribeirão Preto, mas aqui não tem mais loja DUDALINA.adoro as de seda, tenho 5 uma mais linda que a outra. Meu marido tem 16 camisas, tudo Dudalina.agora quero uma de renda pra mim.Um grande abraço!!!:clapping_hands::clapping_hands::clapping_hands::clapping_hands::red_heart:️;0.0
4954;727;M;0.0
4955;727;A melhor :smiling_face_with_heart-eyes:;1.0
4956;727;Oi @mariadefatimaalban! Ah, como é bom ter vocês conosco fazendo parte da nossa história, obrigada pelo carinho, também amamos vocês. :red_heart:️;1.0
4957;728;I thought that was some kind of lamp :face_with_tears_of_joy:;1.0
4958;728;Yeaaaaahhhh;0.0
4959;728;#Modernism #ModernistArchitecture #AbstractArt #architecture #archi #archlovers #archidaily #archdaily #archilover #architecturelovers #architectural #strasbourg #France;0.0
4960;728;:red_heart:️;1.0
4961;728;@merrickmeans At the top of the picture? They are actually lamps!;0.0
4962;729;:red_heart:️:red_heart:️:smiling_face_with_heart-eyes:;1.0
4963;729;Beautiful;0.0
4964;729;:smiling_face_with_heart-eyes::red_heart:️:red_heart:️:smiling_face_with_heart-eyes:;1.0
4965;729;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
4966;730;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes: lovly :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
4967;730;Wow... amazing, lovely creation by Prabal :thumbs_up: n Isha is looking gorgeous in this outfit :thumbs_up:;1.0
4968;731;:clapping_hands::clapping_hands::clapping_hands:;1.0
4969;731;:red_heart:️:red_heart:️:red_heart:️:red_heart:️;1.0
4970;731;:fire::fire::fire::fire:;1.0
4971;731;:red_heart:️:raising_hands:;1.0
4972;731;We thank you for your visit and for your correct understanding of the issue of the Sahrawi people:Western_Sahara::Western_Sahara::Western_Sahara::red_heart:️;1.0
4973;731;Sahara morroco;0.0
4974;731;L'homme suisse qui connaît l'histoire plus que l'histoire... Sahara Marocain jusqu'à la fin du temps... On est chez nous c'est nos terres... Toi et tes idées d'indépendantistes gauchiste a la noix a vendre aux débiles et aux ratés... Rentres chez toi homme blanc;0.0
4975;731;@atassa2l :sparkles::sparkles::sparkles:;0.0
4976;732;Wow... amazing :smiling_face_with_heart-eyes: lovely creation by Prabal...Isha is looking gorgeous in this outfit :thumbs_up:;1.0
4977;732;".
.
𝟑𝟓+ ʏᴇᴀʀꜱ ᴏꜰ ᴇxᴘᴇʀɪᴇɴᴄᴇ.
ᴛʜᴇʀᴇ ɪꜱ ᴀ ᴘʜɪʟᴏꜱᴏᴘʜʏ ᴏꜰ ᴛʜɪꜱ ᴡᴏʀʟᴅ ʙᴜᴛ ʙᴇʏᴏɴᴅ ᴘʜɪʟᴏꜱᴏᴘʜʏ ɪꜱ ᴛʜᴇ ᴡᴏʀʟᴅ ᴏꜰ ᴍᴀɢɪᴄ. 
ɪꜰ ᴛʜᴇʀᴇ ɪꜱ ꜱᴏᴍᴇ ʜɪᴅᴅᴇɴ ᴅᴀʀᴋ ᴘʀᴏʙʟᴇᴍ ɪɴ ʏᴏᴜʀ ʟɪꜰᴇ, ᴡᴇ ᴀʀᴇ ᴛʜᴇ ʟɪɢʜᴛ ᴏꜰ ꜱᴏʟᴜᴛɪᴏɴ.
(𝐊ᴀᴍᴀᴋʜʏᴀ 𝐉ʏᴏᴛɪꜱʜ 𝐒ʜᴀꜱᴛʀᴀ)
(𝐁ᴀʙᴀ 𝐁ʜᴀɪʀᴀᴠɴᴀᴛʜ 𝐓ᴀɴᴛʀɪᴋ)
(+𝟗𝟏- 𝟗𝟕𝟏𝟏𝟖𝟎 𝟕𝟕𝟕𝟑)
(𝐒𝐨𝐥𝐮𝐭𝐢𝐨𝐧 𝐅𝐫𝐨𝐦 𝐋𝐢𝐟𝐞 𝐓𝐨 𝐃𝐞𝐚𝐭𝐡.)
(Sᴘᴇᴄɪᴀʟɪꜱᴛ- Lᴏᴠᴇ ᴍᴀʀʀɪᴀɢᴇ, Vᴀꜱʜɪᴋᴀʀᴀɴ, Gᴇᴛᴛɪɴɢ ʀɪᴅ ᴏꜰ ᴇɴᴇᴍʏ, Hᴜꜱʙᴀɴᴅ ᴡɪꜰᴇ ᴅɪꜱᴘᴀᴛᴄʜ, Hᴏᴍᴇ ᴛʀɪʙᴜʟᴀᴛɪᴏɴ, Cʜɪʟᴅʟᴇꜱꜱ, Mᴀʀʀɪᴀɢᴇ ᴘʀᴏʙʟᴇᴍ, Bᴜꜱɪɴᴇꜱꜱ ɪꜱꜱᴜᴇ,)
#Bhairavnath_Tantrik";0.0
4978;732;ANYONE NEED A BUSINESS LOGO OR CARTOON VERSION DONE?;0.0
4979;733;x:clapping_hands:3g8;1.0
4980;733;xw:clapping_hands:uux7v3.a8gd:clapping_hands::clapping_hands::crying_face:d0s7xe7.mx3hxx3amx;1.0
4981;733;:crying_face:x3a:raising_hands::clapping_hands::clapping_hands:xz8vx6xd3.x38X.zF.x33;1.0
4982;734;:smiling_face_with_heart-eyes:;1.0
4983;734;".
.
𝟑𝟓+ ʏᴇᴀʀꜱ ᴏꜰ ᴇxᴘᴇʀɪᴇɴᴄᴇ.
ᴛʜᴇʀᴇ ɪꜱ ᴀ ᴘʜɪʟᴏꜱᴏᴘʜʏ ᴏꜰ ᴛʜɪꜱ ᴡᴏʀʟᴅ ʙᴜᴛ ʙᴇʏᴏɴᴅ ᴘʜɪʟᴏꜱᴏᴘʜʏ ɪꜱ ᴛʜᴇ ᴡᴏʀʟᴅ ᴏꜰ ᴍᴀɢɪᴄ. 
ɪꜰ ᴛʜᴇʀᴇ ɪꜱ ꜱᴏᴍᴇ ʜɪᴅᴅᴇɴ ᴅᴀʀᴋ ᴘʀᴏʙʟᴇᴍ ɪɴ ʏᴏᴜʀ ʟɪꜰᴇ, ᴡᴇ ᴀʀᴇ ᴛʜᴇ ʟɪɢʜᴛ ᴏꜰ ꜱᴏʟᴜᴛɪᴏɴ.
(𝐊ᴀᴍᴀᴋʜʏᴀ 𝐉ʏᴏᴛɪꜱʜ 𝐒ʜᴀꜱᴛʀᴀ)
(𝐁ᴀʙᴀ 𝐁ʜᴀɪʀᴀᴠɴᴀᴛʜ 𝐓ᴀɴᴛʀɪᴋ)
(+𝟗𝟏- 𝟗𝟕𝟏𝟏𝟖𝟎 𝟕𝟕𝟕𝟑)
(𝐒𝐨𝐥𝐮𝐭𝐢𝐨𝐧 𝐅𝐫𝐨𝐦 𝐋𝐢𝐟𝐞 𝐓𝐨 𝐃𝐞𝐚𝐭𝐡.)
(Sᴘᴇᴄɪᴀʟɪꜱᴛ- Lᴏᴠᴇ ᴍᴀʀʀɪᴀɢᴇ, Vᴀꜱʜɪᴋᴀʀᴀɴ, Gᴇᴛᴛɪɴɢ ʀɪᴅ ᴏꜰ ᴇɴᴇᴍʏ, Hᴜꜱʙᴀɴᴅ ᴡɪꜰᴇ ᴅɪꜱᴘᴀᴛᴄʜ, Hᴏᴍᴇ ᴛʀɪʙᴜʟᴀᴛɪᴏɴ, Cʜɪʟᴅʟᴇꜱꜱ, Mᴀʀʀɪᴀɢᴇ ᴘʀᴏʙʟᴇᴍ, Bᴜꜱɪɴᴇꜱꜱ ɪꜱꜱᴜᴇ,)
#Bhairavnath_Tantrik";0.0
4984;734;ANYONE NEED A BUSINESS LOGO OR CARTOON VERSION DONE?;0.0
4985;735;Super talented @prabalgurung;0.0
4986;735;Wow... lovely creation by Prabal :thumbs_up:;1.0
4987;735;@prabalgurung 2023;0.0
4988;735;@2023;0.0
4989;735;:fire::clapping_hands:;1.0
4990;735;:red_heart:️:fire:;1.0
4991;736;:red_heart:️:red_heart:️Keep going Forward with your brilliant Work Brother .:red_heart:️:red_heart:️;1.0
4992;736;Wow.. amazing, lovely creation by Prabal :thumbs_up:;1.0
4993;736;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes: lovely :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
4994;737;.;0.0
4995;738;unknown;0.0
4996;739;Nice rammro cha;1.0
4997;739;Wow.. amazing, lovely creation by Prabal :thumbs_up:;1.0
4998;739;You mean 2023 Met Gala, right ?;0.0
4999;740;Outstanding :clapping_hands::clapping_hands::clapping_hands:;1.0
5000;741;Wow :face_with_open_mouth::smiling_face_with_heart-eyes:;1.0
5001;741;:fire::fire::fire::fire:;1.0
5002;741;:red_heart:️:white_heart::blue_heart::yellow_heart::brown_heart::orange_heart::black_heart::green_heart::purple_heart::sparkling_heart:;1.0
5003;741;:smiling_face_with_heart-eyes:;1.0
5004;741;love:fire:;1.0
5005;741;CHIC CHIC CHIC;0.0
5006;741;:red_heart:️:raising_hands::clapping_hands:;1.0
5007;741;:red_heart:️:red_heart:️;1.0
5008;741;Fabric, fabric, fabric, fabric;0.0
5009;742;Gorgeous :red_heart:️;1.0
5010;742;Classic, classic, classic;0.0
5011;742;Classic, classic, classic;0.0
5012;742;Beautiful;0.0
5013;742;:raising_hands:;1.0
5014;742;:red_heart:️:red_heart:️:red_heart:️;1.0
5015;742;:party_popper::party_popper:;1.0
5016;742;I love this!;0.0
5017;743;Love this picture @itslulupierre and Bae :smiling_face_with_heart-eyes::fire: Bae, can I borrow your hat please? 🫶:medium-dark_skin_tone:;0.0
5018;743;To everyone wearing a Yankees cap “name 3 players” lol;0.0
5019;743;:red_heart:️;1.0
5020;743;Kool moves family;0.0
5021;743;Man this was a tough set... But Ms Gloves! :pinched_fingers_medium-dark_skin_tone:;1.0
5022;743;The skates for sure.;0.0
5023;743;@lulusworld.co I see you 2 representing for London. :smiling_face_with_heart-eyes::red_heart:️;0.0
5024;744;unknown;0.0
5025;745;unknown;0.0
5026;746;:dress::blue_heart::dove:;1.0
5027;746;The Queen @madisinrian :smiling_face_with_hearts:🫶:medium_skin_tone:;1.0
5028;746;:black_heart::red_heart:️:black_heart::black_heart::red_heart:️;1.0
5029;746;:red_heart:️:white_heart::blue_heart::yellow_heart::brown_heart::green_heart::black_heart::orange_heart::purple_heart::sparkling_heart:;1.0
5030;746;@stxph.h;0.0
5031;746;Classic, classic, classic, classic;0.0
5032;747;Photo #5 is hands down, the BEST of all! Long live Lil Red Riding H:eyes:d! LoVe it!:fire:;0.0
5033;747;unknown;0.0
5034;747;Hey I have a question please check your inbox request :eyes:;0.0
5035;747;I loooooove itttttt :lollipop:;1.0
5036;747;:fire::fire::fire:;1.0
5037;747;:purple_heart::orange_heart::yellow_heart::brown_heart::black_heart::blue_heart::green_heart::red_heart::white_heart:;1.0
5038;747;:green_heart::green_heart:;1.0
5039;747;I love@ nyc .lived there for years;0.0
5040;748;:face_with_open_mouth::smiling_face_with_heart-eyes:;1.0
5041;748;no elegance;0.0
5042;748;:smiling_face_with_heart-eyes::star-struck:;1.0
5043;748;It ain't the same no more :crying_face:;1.0
5044;748;I hope those are not real feathers.;0.0
5045;748;:red_heart:️:red_heart:️:red_heart:️;1.0
5046;748;:fire::fire::fire::fire:;1.0
5047;748;Heavily inspired by Big Bird! :red_heart:️;1.0
5048;749;:red_heart:️;1.0
5049;749;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
5050;749;The last slide is @blaireadiebee wearing an @_aje_ dress (Australian label :clapping_hands:);1.0
5051;749;:red_heart:️:red_heart:️:red_heart:️;1.0
5052;749;#6 is @roselock.hart + @succulentmilkcan !!;0.0
5053;749;Who’s #5?;0.0
5054;749;@sandrashehab :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;0.0
5055;749;DM iT ON @seattle_family_ 5+m;0.0
5056;749;the last dress:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
5057;750;I don’t understand why these dresses are so tight, and these women can hardly walk. There’s no glamour in the dress being skin tight. Car Lagerfeld would not have made dresses that made you look like a sausage. Come on ladies wear something that fits properly and you look so much better. These two are actually nicely dressed, but some of the costumes are so outrageous and have nothing to do with the theme. It just has more to do with self-centered people wanting attention. Met gala is really going to the toilet these days.;1.0
5058;750;Kiki :fire::fire::fire: looking like a young Oprah :smiling_face_with_heart-eyes:;1.0
5059;750;May 1st not April 1st. Seems like a bad joke it all.;0.0
5060;750;:fire::fire::fire:;1.0
5061;750;"علاج نهائي لضعف القدره:sparkles: 
وحل مشكلة ضعف الخصوبة :linked_paperclips:️:hundred_points:
 راسلني خاص:envelope_with_arrow::speech_balloon:";1.0
5062;751;:red_heart:️:white_heart::blue_heart::yellow_heart::black_heart::purple_heart::orange_heart::brown_heart::green_heart::sparkling_heart:;1.0
5063;751;Painful;0.0
5064;751;:red_heart:️:red_heart:️;1.0
5065;751;Fabric, fabric, fabric, fabric;0.0
5066;751;Fabric, fabric, fabric, fabric;0.0
5067;751;Fresh out of a crack den collection?;0.0
5068;751;@nina_plus_nina LMAO;0.0
5069;752;Casaco maravilhoso :smiling_face_with_heart-eyes:;1.0
5070;752;The iconery;0.0
5071;752;Still love that shoe :man’s_shoe::smiling_face_with_heart-eyes:;1.0
5072;753;My God she is SO :fire:;1.0
5073;753;Why did I think this was dylan sprouse;0.0
5074;753;yassified justin;0.0
5075;753;:fire::fire::fire::fire::fire:;1.0
5076;753;Is that Justin Bieber and hailey?;0.0
5077;753;:red_heart:️:fire::red_heart:️;1.0
5078;753;@nnataalia uf:smiling_face_with_heart-eyes:;1.0
5079;753;This is mônot not versace!!!!;0.0
5080;753;:clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:;0.0
5081;754;:winking_face:;1.0
5082;754;:raising_hands:;1.0
5083;754;Follow karo friendship ke liye;0.0
5084;754;Absolutely stunning! These looks from the #DiorCruise 2024 collection are beyond breathtaking. And what a perfect tribute to the iconic Naomi Campbell on her birthday! She truly knows how to rock any outfit with grace and style;1.0
5085;754;io quando;0.0
5086;754;The best to ever do it!:red_heart:️;1.0
5087;754;:sparkles:;1.0
5088;755;unknown;0.0
5089;756;:face_with_open_mouth::face_with_open_mouth:;1.0
5090;756;Omg, the best place in Lithuania!:smiling_face_with_heart-eyes:;0.0
5091;756;My tutor professor researched and wrote a book about another of todays Lithuanian Baltic resorts - Palanga;0.0
5092;756;Yes please;0.0
5093;756;:yellow_heart::green_heart::heart_suit:️;1.0
5094;756;@monica.spru :heart_on_fire::heart_on_fire::heart_on_fire:;1.0
5095;757;I had one bag like this: loved her so much!:heart_with_ribbon:;1.0
5096;757;Cool :smiling_face_with_heart-eyes:;1.0
5097;757;That Prada watch... im always fascinated with here creation in the early 2000 :smiling_face_with_heart-eyes::red_heart:️;1.0
5098;757;I must make the chapeau w the peacock;0.0
5099;757;@beggi80 vado pazza per questo account:fire:;1.0
5100;757;Eternal;0.0
5101;757;best campaign;0.0
5102;757;:heart_suit:️:heart_suit:️:heart_suit:️;1.0
5103;757;The color blocking is just exquisite :raising_hands::raising_hands::raising_hands:;0.0
5104;758;Thank you! Now I know my vintage prada Mary Jane's are from that collection!;0.0
5105;758;:fire::fire::fire:;1.0
5106;758;@oldprada best shoes ever!!!! Prada the best!:raising_hands::red_heart:️;0.0
5107;759;:clapping_hands::clapping_hands::clapping_hands:;1.0
5108;759;Jennie :fire:;1.0
5109;759;wow:fire: send it on @dubai._.life;1.0
5110;759;JENNIE LOOK SO PRETTY :white_heart::white_heart:;1.0
5111;759;Porfavor !! Rosé fue lo más Chuc de Cannes;0.0
5112;759;Jennifer Lawrence :raising_hands::fire:;1.0
5113;759;Viola Davis WOW! :fire:;1.0
5114;760;:clapping_hands::clapping_hands::clapping_hands:;1.0
5115;760;@positivetintin;0.0
5116;760;@mariackenny :sparkles::sparkles::sparkles:;0.0
5117;761;Great:smiling_face_with_heart-eyes:;1.0
5118;761;Ho l’abito di questa collezione. Amo Prada dal 1990....;0.0
5119;761;Your media hit my feed and it's really amazing!:gem_stone::thumbs_up::thumbs_up: But why comments section is too quite?!:neutral_face: This tool can help you, dm @smmwonder.;0.0
5120;761;#sublime couleurs #:OK_hand_dark_skin_tone:;1.0
5121;761;They should do those watches again!;0.0
5122;761;:blue_heart:;1.0
5123;761;karen Elson thinking about Prada+Raf Simons :thinking_face::thinking_face::thinking_face: hahahaha (:smiling_face_with_tear:);1.0
5124;761;When Prada was top of its game :fire:;1.0
5125;761;@monicafoti io l'orologio!;0.0
5126;762;Adorable :smiling_face_with_heart-eyes:;1.0
5127;762;Loved this collection :red_heart:️:red_heart:️:red_heart:️;1.0
5128;762;@nikol.gorodozki;0.0
5129;762;Love everything :green_heart::green_heart::green_heart:;1.0
5130;762;@oldprada  Hey! I came through your feeds and I absolutely love it. Let us send you free jewel and Swimsuit to feature. DM me now:smiling_face_with_heart-eyes:;0.0
5131;762;this is amazing;0.0
5132;762;:red_heart:️:red_heart:️;1.0
5133;762;Check us out to nominate & shop Prada reissues :black_heart::white_heart:;1.0
5134;762;#sublime#:OK_hand_dark_skin_tone:;1.0
5135;763;@oldprada :raising_hands::raising_hands::raising_hands::red_heart:️;0.0
5136;763;:brown_heart:;1.0
5137;763;:drooling_face:;1.0
5138;763;My fav :white_heart:;1.0
5139;763;So classic;0.0
5140;764;Bom Dia, SRA DUDALINA, tudo ROSA..11052023⚘:wrapped_gift:;0.0
5141;764;Boa tarde!!! Querida DUDALINA, amo às  minhas camisa, de uma outra categoria é incrível tb. Mais geralmente guarde suas camisas :sun_with_face: guarda, não deixe que fique amarela...:writing_hand_medium-light_skin_tone::fallen_leaf::sun_with_face:;0.0
5142;764;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
5143;764;:clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:;0.0
5144;764;:white_heart::white_heart::white_heart::white_heart::white_heart:;1.0
5145;764;Ameiii;0.0
5146;764;Na compra da segunda camisa ganha o pingente ?;0.0
5147;764;@carla_pontessss :sun_with_face::sun_with_face::writing_hand_medium-light_skin_tone::fallen_leaf:;0.0
5148;765;:brown_heart:;1.0
5149;765;Best season ever?;0.0
5150;766;:dvd::dvd::dvd::dvd::dvd::dvd::dvd::dvd:;1.0
5151;766;:fire::fire::fire:;1.0
5152;766;This is Awesome ! Follow me and #LJKinfluencer for the latest in #luxurylifestyle #Fashion #beauty #cars & #yachts .Have a LoveLy day ! Take care ! Follow & Retweet;1.0
5153;766;She’s giving me grandma :old_woman: vibe;1.0
5154;766;unknown;0.0
5155;766;:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️;1.0
5156;766;Looks operated and generic now.;0.0
5157;766;My lovely Annushka :smiling_face_with_hearts::face_blowing_a_kiss::two_hearts::star-struck::downcast_face_with_sweat::loudly_crying_face:;1.0
5158;766;:fire::fire::fire::fire::fire::fire::fire::fire::fire::fire:;1.0
5159;766;No respect to all soldiers who get sex to inmates in jail;0.0
5160;767;:princess_light_skin_tone::1st_place_medal::smiling_face_with_smiling_eyes::kissing_face_with_closed_eyes::hugging_face::hugging_face:;1.0
5161;767;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
5162;767;Dress to kill;1.0
5163;767;Me encanta el vestido :red_heart:️:red_heart:️:red_heart:️;1.0
5164;767;"@ditardu you might want to stop saying ""WE"" your opinion is simply your opinion.  No matter how marvelous you think your opinion is, you don't speak for everyone. I personally think she is beautiful, and I know many people who'd agree.";0.0
5165;768;:fire::fire::fire::smiling_face_with_heart-eyes:;1.0
5166;768;:clapping_hands::clapping_hands::clapping_hands:;1.0
5167;768;Love these looks! :smiling_face_with_heart-eyes:;1.0
5168;768;:raising_hands::raising_hands::raising_hands:;1.0
5169;768;:red_heart:️:raising_hands:;1.0
5170;768;:clapping_hands::clapping_hands::raising_hands::fire:;1.0
5171;768;Belli:red_heart:️;1.0
5172;768;:star-struck::sparkling_heart::sparkles:;1.0
5173;768;:raising_hands::red_heart:️:fire:;1.0
5174;768;:red_heart:️;1.0
5175;769;Omg, no, yes, no, yes!!!! :fire::red_heart:️;0.0
5176;769;:red_heart:️;1.0
5177;769;@jeffreyampratwum :red_heart:️:fire::fire::fire:;1.0
5178;769;:fire::fire::fire::raising_hands::red_heart:️;1.0
5179;769;:face_with_open_mouth::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:;1.0
